session_id,n_unique_categories,n_unique_models,n_clicks,avg_price_viewed,total_price_viewed,total_spend,purchase_flag,country,most_common_category,day_of_week,month,avg_spend_per_click,avg_price_per_click
383,4,6,7,46.857142857142854,328,1520,1,29,1,1,4,217.14285714285714,46.857142857142854
384,1,1,2,38.0,76,152,1,29,2,1,4,76.0,38.0
385,1,1,1,62.0,62,62,1,29,1,1,4,62.0,62.0
386,4,10,10,43.6,436,2430,1,29,3,1,4,243.0,43.6
387,1,2,2,35.5,71,109,1,29,1,1,4,54.5,35.5
389,1,1,1,38.0,38,38,1,9,1,1,4,38.0,38.0
390,1,1,1,38.0,38,38,1,29,4,1,4,38.0,38.0
391,3,13,15,48.8,732,6550,1,24,2,1,4,436.6666666666667,48.8
392,1,2,2,47.5,95,157,1,9,1,1,4,78.5,47.5
393,1,1,1,50.0,50,50,1,29,3,1,4,50.0,50.0
394,3,6,6,43.5,261,901,1,29,1,1,4,150.16666666666666,43.5
395,3,8,8,45.125,361,1915,1,24,3,1,4,239.375,45.125
396,1,1,1,57.0,57,57,1,29,3,1,4,57.0,57.0
397,1,4,4,52.5,210,884,1,9,1,1,4,221.0,52.5
399,1,1,1,43.0,43,43,1,46,3,1,4,43.0,43.0
400,1,1,1,52.0,52,52,1,46,2,1,4,52.0,52.0
402,1,1,1,43.0,43,43,1,46,1,1,4,43.0,43.0
403,1,1,1,38.0,38,38,1,46,1,1,4,38.0,38.0
405,1,1,1,62.0,62,62,1,46,1,1,4,62.0,62.0
406,1,1,1,48.0,48,48,1,46,3,1,4,48.0,48.0
407,1,1,1,67.0,67,67,1,9,2,1,4,67.0,67.0
408,3,11,12,51.25,615,4377,1,9,1,1,4,364.75,51.25
409,1,1,1,48.0,48,48,1,29,3,1,4,48.0,48.0
410,1,1,1,38.0,38,38,1,9,1,1,4,38.0,38.0
411,1,7,7,47.714285714285715,334,1482,1,9,1,1,4,211.71428571428572,47.714285714285715
412,1,1,1,62.0,62,62,1,29,1,1,4,62.0,62.0
413,2,3,3,42.666666666666664,128,270,1,29,2,1,4,90.0,42.666666666666664
414,2,2,3,45.333333333333336,136,315,1,29,1,1,4,105.0,45.333333333333336
415,1,3,4,57.0,228,550,1,29,2,1,4,137.5,57.0
416,4,9,9,53.44444444444444,481,3085,1,29,1,1,4,342.77777777777777,53.44444444444444
417,2,19,22,45.45454545454545,1000,14515,1,29,1,1,4,659.7727272727273,45.45454545454545
418,1,2,2,38.0,76,114,1,29,2,1,4,57.0,38.0
419,1,2,2,61.0,122,184,1,29,1,1,4,92.0,61.0
420,3,21,22,45.54545454545455,1002,14262,1,29,1,1,4,648.2727272727273,45.54545454545455
421,1,3,3,49.333333333333336,148,426,1,29,1,1,4,142.0,49.333333333333336
422,3,12,12,41.833333333333336,502,3432,1,29,4,1,4,286.0,41.833333333333336
423,1,5,5,36.4,182,592,1,9,3,1,4,118.4,36.4
424,2,7,7,38.714285714285715,271,1427,1,46,1,1,4,203.85714285714286,38.714285714285715
425,2,6,6,45.166666666666664,271,1218,1,9,1,1,4,203.0,45.166666666666664
426,1,6,7,49.142857142857146,344,1400,1,16,1,1,4,200.0,49.142857142857146
427,2,2,2,50.0,100,224,1,46,1,1,4,112.0,50.0
428,1,4,4,35.5,142,507,1,29,4,1,4,126.75,35.5
429,3,7,7,44.0,308,1424,1,29,3,1,4,203.42857142857142,44.0
430,1,1,1,38.0,38,38,1,44,1,1,4,38.0,38.0
431,2,2,2,40.5,81,119,1,29,1,1,4,59.5,40.5
432,1,1,1,52.0,52,52,1,29,2,1,4,52.0,52.0
433,4,21,21,39.904761904761905,838,8920,1,29,2,1,4,424.76190476190476,39.904761904761905
434,2,2,2,45.5,91,134,1,29,3,1,4,67.0,45.5
435,3,4,5,46.8,234,822,1,29,1,1,4,164.4,46.8
436,1,1,1,38.0,38,38,1,29,1,1,4,38.0,38.0
437,2,2,2,27.0,54,106,1,9,1,1,4,53.0,27.0
438,1,2,2,60.0,120,202,1,9,1,1,4,101.0,60.0
439,1,3,3,47.666666666666664,143,414,1,9,1,1,4,138.0,47.666666666666664
440,1,1,2,52.0,104,208,1,9,2,1,4,104.0,52.0
441,2,7,7,45.142857142857146,316,1386,1,9,1,1,4,198.0,45.142857142857146
442,1,1,1,38.0,38,38,1,9,2,1,4,38.0,38.0
443,2,4,5,34.4,172,574,1,9,3,1,4,114.8,34.4
444,1,4,5,51.2,256,902,1,9,2,1,4,180.4,51.2
445,1,1,1,43.0,43,43,1,29,3,1,4,43.0,43.0
446,2,3,3,46.0,138,286,1,29,2,1,4,95.33333333333333,46.0
447,2,2,2,33.0,66,99,1,29,1,1,4,49.5,33.0
448,1,2,2,48.0,96,144,1,29,3,1,4,72.0,48.0
449,1,2,2,35.5,71,104,1,29,4,1,4,52.0,35.5
450,1,1,1,28.0,28,28,1,29,4,1,4,28.0,28.0
451,3,12,12,46.166666666666664,554,5768,1,29,4,1,4,480.6666666666667,46.166666666666664
452,2,2,2,45.0,90,152,1,29,1,1,4,76.0,45.0
453,2,2,4,30.5,122,300,1,29,1,1,4,75.0,30.5
454,1,6,7,33.714285714285715,236,992,1,29,4,1,4,141.71428571428572,33.714285714285715
455,2,2,2,47.5,95,147,1,29,1,1,4,73.5,47.5
456,4,11,13,42.23076923076923,549,4626,1,29,2,1,4,355.84615384615387,42.23076923076923
457,2,2,2,47.5,95,147,1,29,1,1,4,73.5,47.5
458,1,2,2,27.0,54,80,1,29,3,1,4,40.0,27.0
459,3,9,9,44.888888888888886,404,1990,1,29,1,1,4,221.11111111111111,44.888888888888886
460,3,10,10,46.2,462,2878,1,29,1,1,4,287.8,46.2
461,2,3,3,41.0,123,280,1,28,4,1,4,93.33333333333333,41.0
462,2,20,32,47.40625,1517,32898,1,9,1,1,4,1028.0625,47.40625
463,1,6,6,40.5,243,803,1,29,4,1,4,133.83333333333334,40.5
464,3,5,5,47.8,239,755,1,9,1,1,4,151.0,47.8
465,2,3,3,49.0,147,517,1,29,2,1,4,172.33333333333334,49.0
466,3,8,8,45.375,363,2097,1,29,1,1,4,262.125,45.375
467,1,2,2,52.5,105,148,1,29,1,1,4,74.0,52.5
468,1,1,1,48.0,48,48,1,29,3,1,4,48.0,48.0
469,1,4,4,41.5,166,378,1,29,3,1,4,94.5,41.5
470,1,1,1,57.0,57,114,1,44,2,1,4,114.0,57.0
471,1,5,5,52.2,261,755,1,29,2,1,4,151.0,52.2
472,4,7,8,47.5,380,1579,1,29,2,1,4,197.375,47.5
473,1,2,4,36.75,147,507,1,29,3,1,4,126.75,36.75
474,1,5,5,45.4,227,874,1,29,3,1,4,174.8,45.4
475,1,1,1,62.0,62,124,1,29,1,1,4,124.0,62.0
476,2,3,3,39.333333333333336,118,378,1,29,3,1,4,126.0,39.333333333333336
477,2,4,4,31.75,127,325,1,9,1,1,4,81.25,31.75
478,3,11,12,47.583333333333336,571,5327,1,29,2,2,4,443.9166666666667,47.583333333333336
479,1,1,1,43.0,43,43,1,29,1,2,4,43.0,43.0
480,2,5,6,45.166666666666664,271,1027,1,29,4,2,4,171.16666666666666,45.166666666666664
481,3,9,9,45.55555555555556,410,2566,1,29,1,2,4,285.1111111111111,45.55555555555556
482,2,6,7,42.857142857142854,300,1710,1,29,1,2,4,244.28571428571428,42.857142857142854
483,1,2,2,52.5,105,219,1,29,3,2,4,109.5,52.5
484,1,3,3,38.0,114,327,1,9,3,2,4,109.0,38.0
485,3,11,11,39.81818181818182,438,3535,1,9,3,2,4,321.3636363636364,39.81818181818182
486,4,13,14,39.714285714285715,556,4619,1,29,1,2,4,329.92857142857144,39.714285714285715
487,3,4,4,41.5,166,541,1,29,3,2,4,135.25,41.5
488,3,8,9,41.333333333333336,372,2195,1,29,1,2,4,243.88888888888889,41.333333333333336
489,1,2,2,50.0,100,148,1,9,2,2,4,74.0,50.0
490,1,7,12,53.833333333333336,646,4472,1,46,1,2,4,372.6666666666667,53.833333333333336
491,1,1,1,67.0,67,67,1,29,2,2,4,67.0,67.0
492,2,2,2,33.0,66,170,1,29,3,2,4,85.0,33.0
493,2,21,21,47.19047619047619,991,12256,1,9,2,2,4,583.6190476190476,47.19047619047619
494,1,3,3,49.0,147,285,1,29,2,2,4,95.0,49.0
495,1,1,1,43.0,43,86,1,9,1,2,4,86.0,43.0
496,1,2,2,45.0,90,118,1,9,1,2,4,59.0,45.0
497,1,3,3,46.0,138,286,1,29,1,2,4,95.33333333333333,46.0
498,2,17,18,49.0,882,9211,1,24,2,2,4,511.72222222222223,49.0
499,1,1,2,23.0,46,69,1,29,4,2,4,34.5,23.0
500,1,1,1,52.0,52,104,1,9,2,2,4,104.0,52.0
501,3,27,28,44.964285714285715,1259,19136,1,29,1,2,4,683.4285714285714,44.964285714285715
502,1,1,2,38.0,76,114,1,29,4,2,4,57.0,38.0
503,3,5,5,47.6,238,708,1,9,2,2,4,141.6,47.6
504,2,4,4,46.25,185,541,1,9,2,2,4,135.25,46.25
505,2,3,3,49.0,147,383,1,29,2,2,4,127.66666666666667,49.0
506,1,3,4,56.0,224,524,1,24,1,2,4,131.0,56.0
507,1,2,2,49.0,98,148,1,29,3,2,4,74.0,49.0
508,3,6,6,34.833333333333336,209,1576,1,10,1,2,4,262.6666666666667,34.833333333333336
509,1,4,5,43.8,219,628,1,29,2,2,4,125.6,43.8
510,1,1,2,33.0,66,99,1,46,1,2,4,49.5,33.0
511,2,4,4,39.25,157,430,1,9,1,2,4,107.5,39.25
512,4,12,21,44.285714285714285,930,13488,1,29,4,2,4,642.2857142857143,44.285714285714285
513,3,27,29,37.86206896551724,1098,19217,1,29,3,2,4,662.6551724137931,37.86206896551724
514,4,20,20,43.75,875,10796,1,29,3,2,4,539.8,43.75
515,2,2,2,55.0,110,148,1,41,1,2,4,74.0,55.0
516,3,5,6,52.333333333333336,314,1074,1,29,1,2,4,179.0,52.333333333333336
517,3,6,7,41.285714285714285,289,1101,1,24,1,2,4,157.28571428571428,41.285714285714285
518,3,8,9,50.77777777777778,457,3445,1,9,2,2,4,382.77777777777777,50.77777777777778
519,1,1,1,62.0,62,248,1,9,1,2,4,248.0,62.0
520,2,5,6,40.5,243,1043,1,9,3,2,4,173.83333333333334,40.5
521,1,2,2,57.0,114,171,1,24,2,2,4,85.5,57.0
522,3,12,15,39.53333333333333,593,6033,1,29,2,2,4,402.2,39.53333333333333
523,3,7,7,39.285714285714285,275,1047,1,29,4,2,4,149.57142857142858,39.285714285714285
524,2,2,2,52.5,105,153,1,29,2,2,4,76.5,52.5
525,4,15,19,44.8421052631579,852,10430,1,29,1,2,4,548.9473684210526,44.8421052631579
526,3,15,15,47.333333333333336,710,6283,1,29,1,2,4,418.8666666666667,47.333333333333336
527,1,1,1,28.0,28,28,1,29,3,2,4,28.0,28.0
528,1,2,2,45.0,90,142,1,29,2,2,4,71.0,45.0
529,3,5,5,39.8,199,655,1,29,1,2,4,131.0,39.8
530,1,4,4,56.0,224,543,1,29,2,2,4,135.75,56.0
531,4,9,10,47.3,473,3390,1,29,2,2,4,339.0,47.3
532,2,2,2,55.0,110,148,1,41,1,2,4,74.0,55.0
533,2,6,6,38.333333333333336,230,1094,1,29,3,2,4,182.33333333333334,38.333333333333336
534,2,8,8,47.625,381,2214,1,9,1,2,4,276.75,47.625
535,2,2,2,40.5,81,124,1,9,1,2,4,62.0,40.5
536,1,6,6,32.166666666666664,193,688,1,29,3,2,4,114.66666666666667,32.166666666666664
537,2,3,3,44.333333333333336,133,542,1,9,1,2,4,180.66666666666666,44.333333333333336
538,1,2,2,48.0,96,240,1,9,3,2,4,120.0,48.0
539,3,15,19,40.473684210526315,769,9100,1,9,3,2,4,478.94736842105266,40.473684210526315
540,3,5,5,43.8,219,762,1,29,1,2,4,152.4,43.8
541,1,3,3,39.666666666666664,119,243,1,9,1,2,4,81.0,39.666666666666664
542,3,23,23,41.95652173913044,965,12087,1,27,3,2,4,525.5217391304348,41.95652173913044
543,1,1,1,43.0,43,43,1,9,3,2,4,43.0,43.0
544,3,11,11,40.45454545454545,445,3132,1,29,3,2,4,284.72727272727275,40.45454545454545
545,1,1,1,57.0,57,57,1,29,2,2,4,57.0,57.0
546,2,2,2,45.0,90,142,1,9,1,2,4,71.0,45.0
547,2,5,5,38.8,194,729,1,29,4,2,4,145.8,38.8
548,3,4,4,35.5,142,497,1,29,4,2,4,124.25,35.5
549,1,1,1,28.0,28,28,1,29,3,2,4,28.0,28.0
550,2,5,6,56.333333333333336,338,1637,1,29,2,2,4,272.8333333333333,56.333333333333336
551,2,3,3,44.333333333333336,133,484,1,29,2,2,4,161.33333333333334,44.333333333333336
552,1,1,1,28.0,28,28,1,29,3,2,4,28.0,28.0
553,4,27,29,46.206896551724135,1340,20196,1,24,1,2,4,696.4137931034483,46.206896551724135
554,1,3,3,47.666666666666664,143,281,1,24,1,2,4,93.66666666666667,47.666666666666664
555,3,7,7,37.142857142857146,260,1089,1,7,3,2,4,155.57142857142858,37.142857142857146
556,2,15,15,46.46666666666667,697,5573,1,24,3,2,4,371.53333333333336,46.46666666666667
557,1,2,2,43.0,86,134,1,29,4,2,4,67.0,43.0
558,1,2,2,48.0,96,144,1,29,3,2,4,72.0,48.0
559,1,1,1,28.0,28,28,1,29,3,2,4,28.0,28.0
560,1,3,3,54.0,162,467,1,29,2,2,4,155.66666666666666,54.0
561,2,7,7,42.0,294,1077,1,29,2,2,4,153.85714285714286,42.0
562,3,14,15,44.46666666666667,667,5591,1,29,2,2,4,372.73333333333335,44.46666666666667
563,3,24,24,41.416666666666664,994,16409,1,29,4,2,4,683.7083333333334,41.416666666666664
564,3,3,3,52.333333333333336,157,285,1,29,1,2,4,95.0,52.333333333333336
565,2,3,3,43.666666666666664,131,324,1,29,1,2,4,108.0,43.666666666666664
566,1,1,1,62.0,62,62,1,9,1,2,4,62.0,62.0
567,1,1,1,43.0,43,43,1,29,4,2,4,43.0,43.0
568,1,2,2,35.5,71,137,1,29,4,2,4,68.5,35.5
570,1,1,1,28.0,28,28,1,29,3,2,4,28.0,28.0
571,1,1,1,43.0,43,43,1,9,2,2,4,43.0,43.0
572,1,9,10,48.9,489,3460,1,24,1,2,4,346.0,48.9
574,2,7,7,40.42857142857143,283,1608,1,29,4,2,4,229.71428571428572,40.42857142857143
575,1,14,15,34.333333333333336,515,5254,1,21,4,2,4,350.26666666666665,34.333333333333336
576,1,1,1,62.0,62,62,1,9,1,2,4,62.0,62.0
577,2,2,2,38.0,76,124,1,29,1,2,4,62.0,38.0
578,2,5,5,47.6,238,1275,1,9,1,2,4,255.0,47.6
579,1,1,1,28.0,28,56,1,29,4,2,4,56.0,28.0
580,1,1,1,33.0,33,33,1,9,1,2,4,33.0,33.0
581,1,5,5,45.8,229,682,1,21,1,2,4,136.4,45.8
582,2,3,3,39.666666666666664,119,377,1,21,3,2,4,125.66666666666667,39.666666666666664
583,2,14,14,41.42857142857143,580,5091,1,29,4,2,4,363.64285714285717,41.42857142857143
584,2,20,21,37.95238095238095,797,10883,1,29,4,2,4,518.2380952380952,37.95238095238095
585,1,1,1,33.0,33,33,1,29,3,2,4,33.0,33.0
586,2,4,5,55.4,277,814,1,9,1,2,4,162.8,55.4
587,1,6,7,49.142857142857146,344,1682,1,10,1,2,4,240.28571428571428,49.142857142857146
588,2,2,2,35.5,71,99,1,41,2,2,4,49.5,35.5
590,1,1,1,43.0,43,43,1,29,4,2,4,43.0,43.0
591,1,4,4,42.75,171,399,1,29,2,2,4,99.75,42.75
593,1,1,1,43.0,43,86,1,29,1,2,4,86.0,43.0
594,3,8,8,47.0,376,2057,1,9,3,2,4,257.125,47.0
595,3,9,9,45.333333333333336,408,2869,1,9,1,2,4,318.77777777777777,45.333333333333336
596,1,1,1,62.0,62,62,1,29,1,2,4,62.0,62.0
597,3,6,6,39.666666666666664,238,1225,1,29,4,2,4,204.16666666666666,39.666666666666664
599,1,1,1,52.0,52,52,1,9,2,2,4,52.0,52.0
600,2,4,4,51.25,205,896,1,29,1,2,4,224.0,51.25
601,3,16,17,43.23529411764706,735,7390,1,29,4,2,4,434.70588235294116,43.23529411764706
602,3,3,3,37.666666666666664,113,324,1,29,1,2,4,108.0,37.666666666666664
603,4,23,24,38.083333333333336,914,16380,1,29,4,2,4,682.5,38.083333333333336
604,3,14,14,43.214285714285715,605,4915,1,29,1,2,4,351.07142857142856,43.214285714285715
605,2,6,6,41.833333333333336,251,1257,1,29,3,2,4,209.5,41.833333333333336
606,2,9,9,43.333333333333336,390,2618,1,29,1,2,4,290.8888888888889,43.333333333333336
607,2,3,3,37.666666666666664,113,253,1,29,4,2,4,84.33333333333333,37.666666666666664
608,2,5,5,42.6,213,799,1,29,1,2,4,159.8,42.6
609,2,3,3,51.0,153,297,1,29,3,2,4,99.0,51.0
610,3,10,10,47.0,470,3445,1,29,4,2,4,344.5,47.0
611,1,3,3,36.333333333333336,109,228,1,29,1,2,4,76.0,36.333333333333336
612,2,4,4,36.75,147,405,1,29,3,2,4,101.25,36.75
613,4,9,10,43.8,438,3333,1,29,1,2,4,333.3,43.8
614,3,5,5,40.8,204,650,1,29,3,2,4,130.0,40.8
615,3,5,5,50.6,253,1178,1,29,2,2,4,235.6,50.6
616,4,8,10,44.6,446,2419,1,29,2,2,4,241.9,44.6
618,1,1,1,38.0,38,38,1,29,4,2,4,38.0,38.0
619,2,3,4,35.5,142,474,1,29,3,2,4,118.5,35.5
620,3,6,6,45.833333333333336,275,1050,1,29,2,2,4,175.0,45.833333333333336
621,4,17,17,45.8235294117647,779,7587,1,29,1,2,4,446.29411764705884,45.8235294117647
622,2,3,3,31.333333333333332,94,198,1,29,4,2,4,66.0,31.333333333333332
623,2,2,2,43.0,86,182,1,29,1,2,4,91.0,43.0
624,4,14,14,44.0,616,5217,1,29,4,2,4,372.64285714285717,44.0
625,4,5,5,40.6,203,532,1,29,2,2,4,106.4,40.6
626,2,6,6,38.833333333333336,233,944,1,29,4,2,4,157.33333333333334,38.833333333333336
627,1,1,1,43.0,43,43,1,29,4,2,4,43.0,43.0
628,4,7,10,37.4,374,1987,1,29,1,2,4,198.7,37.4
629,3,7,7,54.0,378,1653,1,29,2,2,4,236.14285714285714,54.0
630,2,4,4,47.5,190,500,1,29,2,2,4,125.0,47.5
631,3,13,14,36.214285714285715,507,4674,1,29,4,2,4,333.85714285714283,36.214285714285715
632,1,1,1,28.0,28,28,1,29,4,2,4,28.0,28.0
633,1,1,1,38.0,38,38,1,29,1,2,4,38.0,38.0
634,2,6,6,40.5,243,816,1,29,3,2,4,136.0,40.5
635,1,1,1,57.0,57,114,1,29,2,2,4,114.0,57.0
636,2,2,2,30.5,61,94,1,29,1,2,4,47.0,30.5
637,1,1,1,62.0,62,62,1,29,2,2,4,62.0,62.0
638,3,34,55,37.30909090909091,2052,60199,1,29,4,2,4,1094.5272727272727,37.30909090909091
639,2,2,2,50.0,100,143,1,29,2,2,4,71.5,50.0
640,2,4,4,40.75,163,385,1,29,3,2,4,96.25,40.75
641,2,10,11,40.63636363636363,447,2965,1,29,4,2,4,269.54545454545456,40.63636363636363
642,1,1,1,28.0,28,28,1,29,3,2,4,28.0,28.0
643,1,4,7,47.0,329,1354,1,29,2,2,4,193.42857142857142,47.0
644,3,4,4,31.75,127,419,1,29,4,2,4,104.75,31.75
645,1,8,9,53.55555555555556,482,2833,1,29,1,2,4,314.77777777777777,53.55555555555556
646,1,2,2,52.5,105,167,1,29,1,2,4,83.5,52.5
647,1,5,5,38.0,190,575,1,38,4,2,4,115.0,38.0
648,2,19,39,46.02564102564103,1795,49320,1,34,3,2,4,1264.6153846153845,46.02564102564103
649,1,1,1,62.0,62,62,1,34,1,2,4,62.0,62.0
650,3,8,10,36.4,364,1817,1,29,1,2,4,181.7,36.4
651,1,1,1,62.0,62,62,1,29,1,2,4,62.0,62.0
652,1,1,2,62.0,124,186,1,29,1,2,4,93.0,62.0
653,2,6,7,40.714285714285715,285,1574,1,29,2,2,4,224.85714285714286,40.714285714285715
654,2,9,9,48.666666666666664,438,2760,1,29,2,2,4,306.6666666666667,48.666666666666664
655,1,1,1,60.0,60,120,1,29,1,2,4,120.0,60.0
656,2,2,2,45.5,91,139,1,29,1,2,4,69.5,45.5
657,1,1,1,38.0,38,76,1,29,2,2,4,76.0,38.0
658,3,3,3,46.0,138,422,1,29,2,2,4,140.66666666666666,46.0
659,2,3,3,60.333333333333336,181,367,1,29,1,2,4,122.33333333333333,60.333333333333336
660,3,3,3,51.666666666666664,155,306,1,29,2,2,4,102.0,51.666666666666664
661,2,4,4,40.25,161,485,1,9,1,2,4,121.25,40.25
662,1,1,1,28.0,28,56,1,29,1,2,4,56.0,28.0
663,3,8,10,45.2,452,2757,1,29,3,2,4,275.7,45.2
664,1,1,1,65.0,65,65,1,29,4,2,4,65.0,65.0
665,1,2,2,40.5,81,119,1,29,4,2,4,59.5,40.5
667,1,3,3,55.666666666666664,167,343,1,29,2,2,4,114.33333333333333,55.666666666666664
668,2,3,3,38.0,114,228,1,29,4,2,4,76.0,38.0
669,2,3,3,55.666666666666664,167,353,1,29,1,2,4,117.66666666666667,55.666666666666664
671,2,4,4,41.0,164,352,1,9,3,2,4,88.0,41.0
672,1,1,1,57.0,57,57,1,29,2,2,4,57.0,57.0
673,3,4,4,41.5,166,399,1,29,2,2,4,99.75,41.5
675,1,2,2,62.0,124,181,1,29,2,2,4,90.5,62.0
676,3,8,9,46.888888888888886,422,2854,1,29,2,2,4,317.1111111111111,46.888888888888886
677,2,12,16,42.25,676,6947,1,29,1,2,4,434.1875,42.25
678,1,8,9,48.22222222222222,434,2234,1,29,1,2,4,248.22222222222223,48.22222222222222
679,1,3,3,36.333333333333336,109,238,1,29,3,2,4,79.33333333333333,36.333333333333336
680,2,5,5,48.6,243,833,1,29,2,2,4,166.6,48.6
681,1,2,2,38.0,76,114,1,29,1,2,4,57.0,38.0
682,3,3,4,42.75,171,427,1,29,1,2,4,106.75,42.75
683,3,7,7,38.57142857142857,270,1766,1,9,3,2,4,252.28571428571428,38.57142857142857
685,1,5,6,51.666666666666664,310,1147,1,29,1,2,4,191.16666666666666,51.666666666666664
686,2,8,9,51.44444444444444,463,2258,1,29,2,2,4,250.88888888888889,51.44444444444444
687,1,1,1,62.0,62,62,1,29,1,2,4,62.0,62.0
688,1,2,2,38.0,76,109,1,29,1,2,4,54.5,38.0
689,3,7,7,51.285714285714285,359,1500,1,29,1,2,4,214.28571428571428,51.285714285714285
690,4,25,28,42.82142857142857,1199,21692,1,29,3,2,4,774.7142857142857,42.82142857142857
692,1,1,1,43.0,43,43,1,29,4,2,4,43.0,43.0
693,1,1,1,62.0,62,62,1,29,1,2,4,62.0,62.0
694,2,5,5,46.2,231,780,1,29,3,2,4,156.0,46.2
695,4,24,24,42.041666666666664,1009,14516,1,29,3,2,4,604.8333333333334,42.041666666666664
697,1,3,3,55.666666666666664,167,329,1,29,2,2,4,109.66666666666667,55.666666666666664
698,2,3,3,47.333333333333336,142,265,1,29,2,2,4,88.33333333333333,47.333333333333336
699,1,3,3,52.0,156,312,1,29,2,2,4,104.0,52.0
700,1,1,1,62.0,62,62,1,29,1,2,4,62.0,62.0
701,3,5,8,33.5,268,1174,1,29,4,2,4,146.75,33.5
702,1,2,2,47.5,95,209,1,29,2,2,4,104.5,47.5
703,3,4,4,39.0,156,482,1,29,1,2,4,120.5,39.0
704,2,6,6,39.5,237,829,1,29,1,2,4,138.16666666666666,39.5
705,2,3,3,31.333333333333332,94,198,1,29,1,2,4,66.0,31.333333333333332
707,1,3,4,34.25,137,350,1,29,4,2,4,87.5,34.25
708,3,11,12,46.083333333333336,553,4915,1,29,1,2,4,409.5833333333333,46.083333333333336
709,2,2,2,35.5,71,127,1,29,1,2,4,63.5,35.5
710,2,3,3,51.666666666666664,155,281,1,29,1,2,4,93.66666666666667,51.666666666666664
711,1,3,3,52.333333333333336,157,300,1,29,2,2,4,100.0,52.333333333333336
712,1,3,5,41.0,205,615,1,29,4,2,4,123.0,41.0
713,2,3,3,34.666666666666664,104,218,1,29,4,2,4,72.66666666666667,34.666666666666664
714,2,3,3,46.0,138,404,1,29,1,2,4,134.66666666666666,46.0
715,1,1,1,62.0,62,62,1,29,2,2,4,62.0,62.0
716,2,4,5,39.0,195,565,1,29,4,2,4,113.0,39.0
717,2,2,2,55.0,110,344,1,29,1,2,4,172.0,55.0
718,2,8,8,52.375,419,2161,1,29,2,2,4,270.125,52.375
719,2,7,7,37.857142857142854,265,1048,1,29,4,2,4,149.71428571428572,37.857142857142854
720,1,8,9,44.333333333333336,399,2331,1,29,3,2,4,259.0,44.333333333333336
721,2,3,3,46.333333333333336,139,273,1,29,3,2,4,91.0,46.333333333333336
722,4,14,18,42.666666666666664,768,7157,1,29,2,2,4,397.6111111111111,42.666666666666664
723,2,8,8,51.75,414,1821,1,29,2,2,4,227.625,51.75
724,1,1,1,48.0,48,48,1,29,3,2,4,48.0,48.0
725,2,3,3,33.0,99,246,1,29,1,2,4,82.0,33.0
726,1,1,1,67.0,67,67,1,29,2,2,4,67.0,67.0
727,2,7,10,56.1,561,4426,1,9,1,2,4,442.6,56.1
728,2,6,6,49.166666666666664,295,1021,1,29,2,2,4,170.16666666666666,49.166666666666664
729,1,1,1,48.0,48,48,1,44,3,2,4,48.0,48.0
730,2,4,4,54.75,219,571,1,29,2,2,4,142.75,54.75
731,3,5,5,36.8,184,694,1,29,4,2,4,138.8,36.8
732,1,5,5,36.0,180,490,1,29,3,2,4,98.0,36.0
733,2,3,3,33.0,99,203,1,29,4,2,4,67.66666666666667,33.0
734,1,1,1,23.0,23,23,1,29,4,2,4,23.0,23.0
735,4,9,9,41.77777777777778,376,2475,1,29,3,2,4,275.0,41.77777777777778
737,1,5,5,38.0,190,717,1,29,4,2,4,143.4,38.0
738,1,1,1,62.0,62,124,1,29,1,2,4,124.0,62.0
739,3,5,5,40.8,204,613,1,29,4,2,4,122.6,40.8
740,3,9,9,41.77777777777778,376,2322,1,29,4,2,4,258.0,41.77777777777778
741,1,4,4,52.25,209,849,1,29,2,2,4,212.25,52.25
742,3,4,4,40.25,161,410,1,29,1,2,4,102.5,40.25
744,3,10,10,42.1,421,2337,1,29,2,2,4,233.7,42.1
745,2,4,5,43.0,215,1890,1,29,3,2,4,378.0,43.0
746,3,7,7,49.0,343,1675,1,29,2,2,4,239.28571428571428,49.0
747,2,7,7,41.142857142857146,288,2147,1,29,1,2,4,306.7142857142857,41.142857142857146
748,1,2,2,28.0,56,84,1,29,3,2,4,42.0,28.0
749,3,16,16,46.0,736,7273,1,9,3,2,4,454.5625,46.0
750,2,5,6,40.166666666666664,241,876,1,9,1,2,4,146.0,40.166666666666664
751,1,1,1,57.0,57,171,1,29,2,2,4,171.0,57.0
753,1,1,1,52.0,52,52,1,29,3,2,4,52.0,52.0
754,1,1,1,43.0,43,86,1,29,4,2,4,86.0,43.0
755,1,1,2,48.0,96,192,1,29,3,2,4,96.0,48.0
756,2,2,2,35.5,71,109,1,29,1,2,4,54.5,35.5
757,3,6,8,47.0,376,1661,1,29,1,2,4,207.625,47.0
758,3,8,8,47.75,382,1645,1,16,1,2,4,205.625,47.75
759,1,7,7,46.857142857142854,328,1352,1,29,2,2,4,193.14285714285714,46.857142857142854
760,1,1,1,52.0,52,52,1,29,2,2,4,52.0,52.0
761,2,3,3,33.0,99,254,1,29,1,2,4,84.66666666666667,33.0
762,1,2,2,50.0,100,138,1,29,2,2,4,69.0,50.0
764,4,27,27,44.333333333333336,1197,22432,1,29,2,2,4,830.8148148148148,44.333333333333336
765,3,4,5,38.6,193,683,1,29,2,2,4,136.6,38.6
766,1,1,1,28.0,28,28,1,29,3,2,4,28.0,28.0
767,1,7,7,50.857142857142854,356,1572,1,29,1,2,4,224.57142857142858,50.857142857142854
